sample_id,trial_id,speaker_id,audio_path,label,label_name,codec,source,attack,trim,subset,vocoder,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source_dataset,source_distribution,consent_status
asvspoof2021_df_DF_E_4715990,DF_E_4715990,LA_0001,data/raw/audio/asvspoof2021_df/audio/DF_E_4715990.flac,1,spoof,mp3m4a,asvspoof,A10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4830101,DF_E_4830101,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4830101.flac,1,spoof,high_mp3,vcc2018,HUB-N07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4713931,DF_E_4713931,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4713931.flac,1,spoof,high_mp3,vcc2020,Task2-team08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4676186,DF_E_4676186,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4676186.flac,1,spoof,high_m4a,vcc2018,SPO-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2987643,DF_E_2987643,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2987643.flac,1,spoof,high_mp3,vcc2018,HUB-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3063041,DF_E_3063041,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3063041.flac,1,spoof,low_m4a,vcc2020,Task1-team16,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4513813,DF_E_4513813,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4513813.flac,1,spoof,mp3m4a,vcc2018,SPO-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4514155,DF_E_4514155,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4514155.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4518145,DF_E_4518145,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_4518145.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4672960,DF_E_4672960,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4672960.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4712895,DF_E_4712895,LA_0002,data/raw/audio/asvspoof2021_df/audio/DF_E_4712895.flac,1,spoof,high_ogg,asvspoof,A10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4543838,DF_E_4543838,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4543838.flac,1,spoof,low_ogg,vcc2018,HUB-N19,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4546539,DF_E_4546539,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4546539.flac,1,spoof,low_mp3,vcc2020,Task2-team18,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4736567,DF_E_4736567,LA_0043,data/raw/audio/asvspoof2021_df/audio/DF_E_4736567.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2980032,DF_E_2980032,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2980032.flac,1,spoof,mp3m4a,vcc2018,HUB-N12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3005341,DF_E_3005341,LA_0011,data/raw/audio/asvspoof2021_df/audio/DF_E_3005341.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4847583,DF_E_4847583,LA_0020,data/raw/audio/asvspoof2021_df/audio/DF_E_4847583.flac,0,bonafide,low_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4710558,DF_E_4710558,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4710558.flac,1,spoof,low_ogg,vcc2020,Task2-team13,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539157,DF_E_4539157,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4539157.flac,1,spoof,oggm4a,vcc2020,Task2-team12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4839975,DF_E_4839975,SEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4839975.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4722030,DF_E_4722030,LA_0005,data/raw/audio/asvspoof2021_df/audio/DF_E_4722030.flac,1,spoof,high_mp3,asvspoof,A11,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2997202,DF_E_2997202,LA_0011,data/raw/audio/asvspoof2021_df/audio/DF_E_2997202.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3065023,DF_E_3065023,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_3065023.flac,1,spoof,high_ogg,asvspoof,A13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4515241,DF_E_4515241,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4515241.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4531114,DF_E_4531114,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_4531114.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3048586,DF_E_3048586,LA_0026,data/raw/audio/asvspoof2021_df/audio/DF_E_3048586.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4689670,DF_E_4689670,LA_0014,data/raw/audio/asvspoof2021_df/audio/DF_E_4689670.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4689244,DF_E_4689244,VCC2SM4,data/raw/audio/asvspoof2021_df/audio/DF_E_4689244.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4839394,DF_E_4839394,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4839394.flac,1,spoof,high_mp3,vcc2020,Task1-team28,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4681222,DF_E_4681222,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4681222.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539994,DF_E_4539994,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4539994.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4847130,DF_E_4847130,LA_0049,data/raw/audio/asvspoof2021_df/audio/DF_E_4847130.flac,0,bonafide,low_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4695008,DF_E_4695008,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4695008.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4528164,DF_E_4528164,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4528164.flac,1,spoof,high_ogg,vcc2020,Task1-team26,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4533556,DF_E_4533556,LA_0010,data/raw/audio/asvspoof2021_df/audio/DF_E_4533556.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2988830,DF_E_2988830,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2988830.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4736885,DF_E_4736885,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4736885.flac,1,spoof,low_m4a,vcc2018,SPO-N04,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4521096,DF_E_4521096,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4521096.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3070229,DF_E_3070229,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3070229.flac,1,spoof,low_m4a,vcc2020,Task2-team23,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2976431,DF_E_2976431,LA_0026,data/raw/audio/asvspoof2021_df/audio/DF_E_2976431.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4832424,DF_E_4832424,LA_0022,data/raw/audio/asvspoof2021_df/audio/DF_E_4832424.flac,1,spoof,low_ogg,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817977,DF_E_4817977,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4817977.flac,1,spoof,low_m4a,vcc2020,Task2-team06,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4706584,DF_E_4706584,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_4706584.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4676931,DF_E_4676931,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4676931.flac,0,bonafide,low_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4824374,DF_E_4824374,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4824374.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4735579,DF_E_4735579,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4735579.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4671726,DF_E_4671726,LA_0018,data/raw/audio/asvspoof2021_df/audio/DF_E_4671726.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4843691,DF_E_4843691,LA_0039,data/raw/audio/asvspoof2021_df/audio/DF_E_4843691.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3058064,DF_E_3058064,VCC2SF4,data/raw/audio/asvspoof2021_df/audio/DF_E_3058064.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4683041,DF_E_4683041,LA_0014,data/raw/audio/asvspoof2021_df/audio/DF_E_4683041.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4694098,DF_E_4694098,SEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4694098.flac,0,bonafide,high_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2981657,DF_E_2981657,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_2981657.flac,1,spoof,low_m4a,vcc2020,Task1-team03,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4528746,DF_E_4528746,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4528746.flac,0,bonafide,high_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2983125,DF_E_2983125,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2983125.flac,1,spoof,high_ogg,vcc2020,Task1-team03,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4678725,DF_E_4678725,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4678725.flac,1,spoof,low_mp3,vcc2018,SPO-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4824234,DF_E_4824234,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4824234.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3068906,DF_E_3068906,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3068906.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4721579,DF_E_4721579,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4721579.flac,0,bonafide,high_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4530852,DF_E_4530852,LA_0001,data/raw/audio/asvspoof2021_df/audio/DF_E_4530852.flac,1,spoof,mp3m4a,asvspoof,A08,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4547858,DF_E_4547858,LA_0019,data/raw/audio/asvspoof2021_df/audio/DF_E_4547858.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4706924,DF_E_4706924,LA_0053,data/raw/audio/asvspoof2021_df/audio/DF_E_4706924.flac,0,bonafide,low_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4664715,DF_E_4664715,LA_0068,data/raw/audio/asvspoof2021_df/audio/DF_E_4664715.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4535861,DF_E_4535861,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4535861.flac,0,bonafide,low_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4720275,DF_E_4720275,VCC2SM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4720275.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4534189,DF_E_4534189,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4534189.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4735480,DF_E_4735480,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4735480.flac,1,spoof,oggm4a,vcc2020,Task1-team30,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4848961,DF_E_4848961,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4848961.flac,1,spoof,high_mp3,vcc2018,HUB-D02,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4826410,DF_E_4826410,LA_0047,data/raw/audio/asvspoof2021_df/audio/DF_E_4826410.flac,1,spoof,oggm4a,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3002631,DF_E_3002631,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3002631.flac,1,spoof,high_mp3,vcc2020,Task1-team17,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4543310,DF_E_4543310,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4543310.flac,1,spoof,high_ogg,vcc2020,Task2-team18,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4706595,DF_E_4706595,LA_0040,data/raw/audio/asvspoof2021_df/audio/DF_E_4706595.flac,0,bonafide,low_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4690791,DF_E_4690791,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4690791.flac,1,spoof,nocodec,vcc2020,Task1-team13,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3005646,DF_E_3005646,LA_0034,data/raw/audio/asvspoof2021_df/audio/DF_E_3005646.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4548693,DF_E_4548693,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4548693.flac,1,spoof,low_mp3,vcc2020,Task2-team33,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4696531,DF_E_4696531,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_4696531.flac,1,spoof,low_ogg,asvspoof,A15,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4842274,DF_E_4842274,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4842274.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2993601,DF_E_2993601,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2993601.flac,1,spoof,high_mp3,vcc2018,SPO-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3068440,DF_E_3068440,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3068440.flac,1,spoof,oggm4a,vcc2020,Task1-team18,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4717656,DF_E_4717656,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_4717656.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3082682,DF_E_3082682,VCC2SM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3082682.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2990114,DF_E_2990114,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2990114.flac,1,spoof,high_m4a,vcc2020,Task1-team03,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539250,DF_E_4539250,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_4539250.flac,1,spoof,mp3m4a,asvspoof,A14,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4844667,DF_E_4844667,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4844667.flac,1,spoof,low_m4a,vcc2018,HUB-N12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4694866,DF_E_4694866,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4694866.flac,1,spoof,low_m4a,vcc2020,Task2-team02,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4536391,DF_E_4536391,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4536391.flac,1,spoof,oggm4a,vcc2018,HUB-N19,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3076746,DF_E_3076746,SEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3076746.flac,0,bonafide,low_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2975484,DF_E_2975484,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2975484.flac,1,spoof,low_m4a,vcc2018,HUB-D03,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4694639,DF_E_4694639,LA_0045,data/raw/audio/asvspoof2021_df/audio/DF_E_4694639.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4672990,DF_E_4672990,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4672990.flac,1,spoof,low_mp3,vcc2018,HUB-N07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4842821,DF_E_4842821,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4842821.flac,1,spoof,low_mp3,vcc2020,Task1-team11,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4717064,DF_E_4717064,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4717064.flac,1,spoof,low_ogg,vcc2020,Task1-team22,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3057830,DF_E_3057830,LA_0017,data/raw/audio/asvspoof2021_df/audio/DF_E_3057830.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4688486,DF_E_4688486,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4688486.flac,0,bonafide,nocodec,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4813282,DF_E_4813282,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4813282.flac,1,spoof,oggm4a,vcc2020,Task2-team06,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2976778,DF_E_2976778,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_2976778.flac,1,spoof,low_ogg,asvspoof,A19,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3061888,DF_E_3061888,LA_0057,data/raw/audio/asvspoof2021_df/audio/DF_E_3061888.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4681873,DF_E_4681873,LA_0040,data/raw/audio/asvspoof2021_df/audio/DF_E_4681873.flac,0,bonafide,high_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4526533,DF_E_4526533,SEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4526533.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
