speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13,hf_row_index,hf_shard,hf_shard_file
LA_0044,DF_E_4387425,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,487009,63,test-00063-of-00080.parquet
LA_0046,DF_E_2770176,high_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,157180,20,test-00020-of-00080.parquet
VCC2SM1,DF_E_4783678,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,567491,74,test-00074-of-00080.parquet
TFF1,DF_E_3282251,high_m4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,F,261752,34,test-00034-of-00080.parquet
TFM1,DF_E_3176355,mp3m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FM,F,240251,31,test-00031-of-00080.parquet
TEF1,DF_E_3697424,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,346606,45,test-00045-of-00080.parquet
VCC2TM1,DF_E_2394135,mp3m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MM,-,80220,10,test-00010-of-00080.parquet
LA_0048,DF_E_4460820,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,501981,65,test-00065-of-00080.parquet
LA_0014,DF_E_3696682,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,346439,45,test-00045-of-00080.parquet
LA_0001,DF_E_4308430,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,470764,61,test-00061-of-00080.parquet
VCC2TF1,DF_E_3412592,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-,288202,37,test-00037-of-00080.parquet
LA_0018,DF_E_3383248,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,282259,36,test-00036-of-00080.parquet
TFM1,DF_E_3132227,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,231173,30,test-00030-of-00080.parquet
VCC2SM3,DF_E_2170449,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,34755,4,test-00004-of-00080.parquet
SEM1,DF_E_2249802,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,50949,6,test-00006-of-00080.parquet
VCC2TF2,DF_E_2368743,low_mp3,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,FF,-,75117,9,test-00009-of-00080.parquet
TEM1,DF_E_2675071,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,137946,18,test-00018-of-00080.parquet
VCC2TF2,DF_E_4715524,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,553835,72,test-00072-of-00080.parquet
LA_0001,DF_E_4199356,oggm4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,448565,58,test-00058-of-00080.parquet
VCC2TM2,DF_E_3899266,low_m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MM,-,387343,50,test-00050-of-00080.parquet
TEF1,DF_E_2668099,high_mp3,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MF,E,136505,17,test-00017-of-00080.parquet
TGF1,DF_E_4912214,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,593993,77,test-00077-of-00080.parquet
LA_0008,DF_E_3304717,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,266215,34,test-00034-of-00080.parquet
TEM2,DF_E_4571221,mp3m4a,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MM,E,524384,68,test-00068-of-00080.parquet
LA_0037,DF_E_4067085,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,421555,55,test-00055-of-00080.parquet
VCC2TF2,DF_E_3224618,low_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,250048,32,test-00032-of-00080.parquet
TEM2,DF_E_2805404,low_mp3,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E,164285,21,test-00021-of-00080.parquet
TEF1,DF_E_2811417,low_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E,165511,21,test-00021-of-00080.parquet
TEF1,DF_E_2591573,low_ogg,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,MF,E,120825,15,test-00015-of-00080.parquet
LA_0031,DF_E_4736887,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,558172,72,test-00072-of-00080.parquet
LA_0001,DF_E_3871393,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,381701,49,test-00049-of-00080.parquet
LA_0014,DF_E_4405014,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,490592,64,test-00064-of-00080.parquet
TMM1,DF_E_4877160,high_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,M,586867,76,test-00076-of-00080.parquet
VCC2TF2,DF_E_2860367,high_mp3,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,175657,22,test-00022-of-00080.parquet
TGF1,DF_E_3737970,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,G,354747,46,test-00046-of-00080.parquet
VCC2TF2,DF_E_2911902,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,186098,24,test-00024-of-00080.parquet
TGM1,DF_E_4641041,high_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,G,538652,70,test-00070-of-00080.parquet
VCC2SM1,DF_E_3467308,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,299486,39,test-00039-of-00080.parquet
VCC2TM2,DF_E_3178283,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,240662,31,test-00031-of-00080.parquet
TEM2,DF_E_2662538,nocodec,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,MM,E,135375,17,test-00017-of-00080.parquet
TMF1,DF_E_4124557,oggm4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,M,433377,56,test-00056-of-00080.parquet
VCC2TF2,DF_E_3996657,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,407223,53,test-00053-of-00080.parquet
TMM1,DF_E_3977992,nocodec,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,MM,M,403384,52,test-00052-of-00080.parquet
TEF1,DF_E_2107976,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,21814,2,test-00002-of-00080.parquet
LA_0043,DF_E_2426595,low_mp3,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,86943,11,test-00011-of-00080.parquet
LA_0037,DF_E_2078618,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,16004,2,test-00002-of-00080.parquet
LA_0029,DF_E_4179926,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,444675,58,test-00058-of-00080.parquet
LA_0058,DF_E_4840618,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,579290,75,test-00075-of-00080.parquet
VCC2SF2,DF_E_3112761,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,227236,29,test-00029-of-00080.parquet
LA_0030,DF_E_4411119,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,491850,64,test-00064-of-00080.parquet
LA_0026,DF_E_3415449,high_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,288813,37,test-00037-of-00080.parquet
LA_0008,DF_E_2508856,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,103936,13,test-00013-of-00080.parquet
TMF1,DF_E_3168333,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,238577,31,test-00031-of-00080.parquet
VCC2SM3,DF_E_3975861,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,402970,52,test-00052-of-00080.parquet
LA_0017,DF_E_3375657,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,280650,36,test-00036-of-00080.parquet
LA_0015,DF_E_3483373,low_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,302828,39,test-00039-of-00080.parquet
VCC2SF2,DF_E_3757683,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,358761,46,test-00046-of-00080.parquet
TEF2,DF_E_2270772,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,55167,7,test-00007-of-00080.parquet
TGF1,DF_E_2712903,low_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,G,145563,19,test-00019-of-00080.parquet
LA_0032,DF_E_4147711,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,438037,57,test-00057-of-00080.parquet
VCC2TM1,DF_E_3288180,low_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MM,-,262939,34,test-00034-of-00080.parquet
LA_0013,DF_E_3829395,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,373244,48,test-00048-of-00080.parquet
TGM1,DF_E_3621825,low_mp3,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G,331076,43,test-00043-of-00080.parquet
TFM1,DF_E_2637596,high_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MM,F,130346,17,test-00017-of-00080.parquet
LA_0014,DF_E_4620671,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,534470,69,test-00069-of-00080.parquet
LA_0003,DF_E_2958116,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,195624,25,test-00025-of-00080.parquet
LA_0007,DF_E_2918606,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,187454,24,test-00024-of-00080.parquet
VCC2TF2,DF_E_3499750,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,306182,40,test-00040-of-00080.parquet
VCC2TM2,DF_E_2340734,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,69450,9,test-00009-of-00080.parquet
TEF1,DF_E_2976109,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,199265,26,test-00026-of-00080.parquet
TFF1,DF_E_4965991,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,604798,79,test-00079-of-00080.parquet
LA_0021,DF_E_4601880,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,530670,69,test-00069-of-00080.parquet
LA_0007,DF_E_2155083,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,31593,4,test-00004-of-00080.parquet
VCC2TM2,DF_E_2044502,high_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,9003,1,test-00001-of-00080.parquet
VCC2SF2,DF_E_3409538,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,287578,37,test-00037-of-00080.parquet
TFM1,DF_E_2077200,low_ogg,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,F,15723,2,test-00002-of-00080.parquet
TMM1,DF_E_2813393,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M,165929,21,test-00021-of-00080.parquet
VCC2TF2,DF_E_3885893,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,384674,50,test-00050-of-00080.parquet
LA_0055,DF_E_2630011,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,128806,16,test-00016-of-00080.parquet
VCC2TF1,DF_E_4933676,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,598360,78,test-00078-of-00080.parquet
VCC2TM1,DF_E_3614397,high_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,329527,43,test-00043-of-00080.parquet
TGF1,DF_E_2766817,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,156471,20,test-00020-of-00080.parquet
TGF1,DF_E_2408767,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,83231,10,test-00010-of-00080.parquet
VCC2TF1,DF_E_2231402,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,47187,6,test-00006-of-00080.parquet
VCC2SM3,DF_E_2421797,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,85946,11,test-00011-of-00080.parquet
LA_0011,DF_E_4294299,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,467918,61,test-00061-of-00080.parquet
LA_0011,DF_E_2376692,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,76701,10,test-00010-of-00080.parquet
TGM1,DF_E_2201641,high_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FM,G,41192,5,test-00005-of-00080.parquet
TEF1,DF_E_2360618,high_mp3,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MF,E,73496,9,test-00009-of-00080.parquet
VCC2TM2,DF_E_4556650,low_m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-,521455,68,test-00068-of-00080.parquet
VCC2TF2,DF_E_3964672,high_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FF,-,400756,52,test-00052-of-00080.parquet
TFF1,DF_E_3023426,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,F,209008,27,test-00027-of-00080.parquet
VCC2TM1,DF_E_4932169,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,598044,78,test-00078-of-00080.parquet
LA_0014,DF_E_3067445,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,218097,28,test-00028-of-00080.parquet
LA_0035,DF_E_3213194,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,247721,32,test-00032-of-00080.parquet
VCC2TM1,DF_E_2140281,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FM,-,28534,3,test-00003-of-00080.parquet
LA_0030,DF_E_3778234,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,362841,47,test-00047-of-00080.parquet
VCC2SM2,DF_E_3220534,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,249179,32,test-00032-of-00080.parquet
LA_0003,DF_E_4051508,high_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,418386,54,test-00054-of-00080.parquet
TGM1,DF_E_3890333,low_ogg,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,G,385596,50,test-00050-of-00080.parquet
TFM1,DF_E_2998828,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,204018,26,test-00026-of-00080.parquet
TEM2,DF_E_2780504,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,159275,20,test-00020-of-00080.parquet
TEF2,DF_E_2771596,low_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FF,E,157473,20,test-00020-of-00080.parquet
LA_0014,DF_E_2517207,oggm4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,105584,13,test-00013-of-00080.parquet
TGF1,DF_E_4532329,high_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,G,516560,67,test-00067-of-00080.parquet
TEF1,DF_E_2917516,oggm4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FF,E,187256,24,test-00024-of-00080.parquet
TEF2,DF_E_4350658,low_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E,479528,62,test-00062-of-00080.parquet
LA_0023,DF_E_4899097,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,591328,77,test-00077-of-00080.parquet
TEM2,DF_E_4124575,high_ogg,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,FM,E,433382,56,test-00056-of-00080.parquet
VCC2TF2,DF_E_4457632,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,501340,65,test-00065-of-00080.parquet
VCC2TF1,DF_E_3020379,low_m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MF,-,208411,27,test-00027-of-00080.parquet
TMM1,DF_E_4143005,high_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FM,M,437108,57,test-00057-of-00080.parquet
TEF2,DF_E_4476889,low_mp3,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,505255,66,test-00066-of-00080.parquet
LA_0044,DF_E_4687057,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,548037,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_2553850,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,113154,14,test-00014-of-00080.parquet
VCC2TF1,DF_E_4818864,oggm4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,574780,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4901586,high_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-,591820,77,test-00077-of-00080.parquet
LA_0044,DF_E_4200027,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,448712,58,test-00058-of-00080.parquet
VCC2TM1,DF_E_2199541,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,40781,5,test-00005-of-00080.parquet
LA_0043,DF_E_4754724,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,561737,73,test-00073-of-00080.parquet
LA_0028,DF_E_2657384,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,134362,17,test-00017-of-00080.parquet
LA_0016,DF_E_4192130,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,447076,58,test-00058-of-00080.parquet
LA_0030,DF_E_4252501,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,459471,60,test-00060-of-00080.parquet
LA_0046,DF_E_3384162,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,282450,36,test-00036-of-00080.parquet
VCC2TF1,DF_E_4524723,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-,515007,67,test-00067-of-00080.parquet
LA_0007,DF_E_3865656,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,380568,49,test-00049-of-00080.parquet
TEF1,DF_E_4815002,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,573993,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_2326177,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,66440,8,test-00008-of-00080.parquet
LA_0025,DF_E_2780150,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,159204,20,test-00020-of-00080.parquet
VCC2TM1,DF_E_3551710,low_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FM,-,316749,41,test-00041-of-00080.parquet
TEM2,DF_E_3145736,nocodec,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MM,E,233931,30,test-00030-of-00080.parquet
LA_0005,DF_E_3327494,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,270804,35,test-00035-of-00080.parquet
VCC2TM2,DF_E_4588864,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FM,-,528036,69,test-00069-of-00080.parquet
LA_0018,DF_E_2628770,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,128570,16,test-00016-of-00080.parquet
LA_0049,DF_E_4228483,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,454518,59,test-00059-of-00080.parquet
TFF1,DF_E_4114488,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,431298,56,test-00056-of-00080.parquet
TMM1,DF_E_3737556,high_ogg,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M,354655,46,test-00046-of-00080.parquet
VCC2TM1,DF_E_2677727,high_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MM,-,138474,18,test-00018-of-00080.parquet
VCC2SF4,DF_E_2106461,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,21525,2,test-00002-of-00080.parquet
LA_0027,DF_E_4472185,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,504269,65,test-00065-of-00080.parquet
TEF2,DF_E_3975600,high_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FF,E,402916,52,test-00052-of-00080.parquet
VCC2TF1,DF_E_3980395,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,403888,52,test-00052-of-00080.parquet
LA_0026,DF_E_4437534,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,497230,65,test-00065-of-00080.parquet
VCC2TM2,DF_E_2767325,oggm4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,156582,20,test-00020-of-00080.parquet
VCC2SM2,DF_E_3420796,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,289865,37,test-00037-of-00080.parquet
TFM1,DF_E_2117133,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,23711,3,test-00003-of-00080.parquet
TGF1,DF_E_2133607,low_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G,27131,3,test-00003-of-00080.parquet
VCC2TF2,DF_E_4411538,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,491926,64,test-00064-of-00080.parquet
VCC2TM2,DF_E_2439602,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,89629,11,test-00011-of-00080.parquet
TFM1,DF_E_3710686,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MM,F,349257,45,test-00045-of-00080.parquet
LA_0013,DF_E_4658266,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,542119,70,test-00070-of-00080.parquet
TEM1,DF_E_4028073,low_mp3,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,413607,54,test-00054-of-00080.parquet
LA_0045,DF_E_2273066,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,55609,7,test-00007-of-00080.parquet
VCC2TM1,DF_E_4508465,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-,511726,66,test-00066-of-00080.parquet
TEF1,DF_E_4265502,low_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,FF,E,462203,60,test-00060-of-00080.parquet
VCC2TM2,DF_E_3945780,nocodec,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,396942,51,test-00051-of-00080.parquet
TEM2,DF_E_3704635,low_ogg,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MM,E,347990,45,test-00045-of-00080.parquet
TFM1,DF_E_2659416,high_mp3,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,F,134757,17,test-00017-of-00080.parquet
VCC2TF1,DF_E_3564727,low_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,319368,41,test-00041-of-00080.parquet
TMF1,DF_E_4281715,nocodec,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,M,465399,60,test-00060-of-00080.parquet
VCC2TF2,DF_E_4754465,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,561691,73,test-00073-of-00080.parquet
TGM1,DF_E_4669278,nocodec,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MM,G,544390,71,test-00071-of-00080.parquet
LA_0021,DF_E_3855627,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,378531,49,test-00049-of-00080.parquet
LA_0031,DF_E_2811632,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,165561,21,test-00021-of-00080.parquet
LA_0043,DF_E_3920519,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,391750,51,test-00051-of-00080.parquet
LA_0017,DF_E_3289815,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,263236,34,test-00034-of-00080.parquet
VCC2TF2,DF_E_3951200,low_m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-,398053,52,test-00052-of-00080.parquet
TEM1,DF_E_4732479,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,557284,72,test-00072-of-00080.parquet
VCC2SF3,DF_E_2986153,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,201307,26,test-00026-of-00080.parquet
TFF1,DF_E_2025402,low_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F,5120,0,test-00000-of-00080.parquet
SEF1,DF_E_2680875,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,139094,18,test-00018-of-00080.parquet
LA_0024,DF_E_2072387,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,14690,1,test-00001-of-00080.parquet
LA_0018,DF_E_3185053,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,241998,31,test-00031-of-00080.parquet
LA_0018,DF_E_2528351,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,107868,14,test-00014-of-00080.parquet
VCC2SM4,DF_E_4062985,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,420723,55,test-00055-of-00080.parquet
