speaker_id,trial_id,codec,source,attack,label_raw,trim,subset,vocoder,field10,field11,field12,field13,hf_label,position,shard,hf_shard,hf_shard_file
VCC2TF1,DF_E_4663894,low_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MF,-,1,543303,71,71,test-00071-of-00080.parquet
LA_0007,DF_E_4515164,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513109,67,67,test-00067-of-00080.parquet
TEM1,DF_E_2987368,low_ogg,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E,1,201556,26,26,test-00026-of-00080.parquet
VCC2SF3,DF_E_2986153,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201307,26,26,test-00026-of-00080.parquet
TGF1,DF_E_4719445,nocodec,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G,1,554656,72,72,test-00072-of-00080.parquet
LA_0013,DF_E_4536694,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517458,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_4714869,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553697,72,72,test-00072-of-00080.parquet
LA_0046,DF_E_4533053,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516717,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_2987206,high_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-,1,201515,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_2976795,low_m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MM,-,1,199403,26,26,test-00026-of-00080.parquet
VCC2SF3,DF_E_2985449,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201158,26,26,test-00026-of-00080.parquet
TEF2,DF_E_4717577,high_mp3,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,1,554263,72,72,test-00072-of-00080.parquet
VCC2SM2,DF_E_3053033,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215078,28,28,test-00028-of-00080.parquet
LA_0010,DF_E_3067201,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,218054,28,28,test-00028-of-00080.parquet
TEM1,DF_E_4817781,nocodec,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MM,E,1,574564,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4689265,high_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MF,-,1,548492,71,71,test-00071-of-00080.parquet
TFF1,DF_E_4516682,mp3m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F,1,513421,67,67,test-00067-of-00080.parquet
LA_0010,DF_E_2994999,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203164,26,26,test-00026-of-00080.parquet
TFM1,DF_E_2980166,low_ogg,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MM,F,1,200095,26,26,test-00026-of-00080.parquet
LA_0047,DF_E_3066619,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217930,28,28,test-00028-of-00080.parquet
LA_0037,DF_E_2995200,low_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,203208,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_2974746,mp3m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,1,198997,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4513588,mp3m4a,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,FM,-,1,512762,67,67,test-00067-of-00080.parquet
TFF1,DF_E_3063420,low_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F,1,217263,28,28,test-00028-of-00080.parquet
LA_0001,DF_E_3077741,oggm4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,220143,28,28,test-00028-of-00080.parquet
LA_0014,DF_E_4517736,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,513623,67,67,test-00067-of-00080.parquet
LA_0008,DF_E_3078443,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220284,28,28,test-00028-of-00080.parquet
LA_0021,DF_E_4696074,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549853,71,71,test-00071-of-00080.parquet
VCC2SF1,DF_E_3066884,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217995,28,28,test-00028-of-00080.parquet
LA_0018,DF_E_4692407,oggm4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,549132,71,71,test-00071-of-00080.parquet
TFM1,DF_E_3006768,high_ogg,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,F,1,205621,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_3061089,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216770,28,28,test-00028-of-00080.parquet
SEF1,DF_E_3072930,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219234,28,28,test-00028-of-00080.parquet
TEF2,DF_E_4842882,high_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E,1,579751,75,75,test-00075-of-00080.parquet
TEM1,DF_E_4691759,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548998,71,71,test-00071-of-00080.parquet
LA_0031,DF_E_2979443,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,199946,26,26,test-00026-of-00080.parquet
TEM2,DF_E_4673893,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,1,545346,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_4736337,nocodec,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MF,-,1,558051,72,72,test-00072-of-00080.parquet
SEM1,DF_E_4541681,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518451,67,67,test-00067-of-00080.parquet
VCC2TF1,DF_E_4544331,low_m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FF,-,1,518977,67,67,test-00067-of-00080.parquet
LA_0002,DF_E_4820444,nocodec,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,575088,75,75,test-00075-of-00080.parquet
LA_0011,DF_E_2987007,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201474,26,26,test-00026-of-00080.parquet
LA_0053,DF_E_4675199,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545639,71,71,test-00071-of-00080.parquet
TMF1,DF_E_4699197,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550507,71,71,test-00071-of-00080.parquet
LA_0014,DF_E_4716061,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553942,72,72,test-00072-of-00080.parquet
LA_0002,DF_E_3079396,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220487,28,28,test-00028-of-00080.parquet
TEF1,DF_E_4512972,mp3m4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E,1,512641,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4832877,mp3m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,1,577715,75,75,test-00075-of-00080.parquet
TEM2,DF_E_4730418,mp3m4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MM,E,1,556904,72,72,test-00072-of-00080.parquet
TGM1,DF_E_3007845,nocodec,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,G,1,205841,26,26,test-00026-of-00080.parquet
LA_0021,DF_E_4842361,high_m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,579651,75,75,test-00075-of-00080.parquet
VCC2SM1,DF_E_4513048,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512659,67,67,test-00067-of-00080.parquet
TMF1,DF_E_3085178,oggm4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,M,1,221626,28,28,test-00028-of-00080.parquet
TMM1,DF_E_4833181,high_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,M,1,577788,75,75,test-00075-of-00080.parquet
VCC2SM3,DF_E_3051209,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214710,28,28,test-00028-of-00080.parquet
LA_0017,DF_E_4722980,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555399,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_2989357,low_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,1,201950,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_3055107,mp3m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-,1,215498,28,28,test-00028-of-00080.parquet
TFF1,DF_E_4689736,mp3m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MF,F,1,548586,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_4717140,high_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,1,554172,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4684357,low_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,1,547472,71,71,test-00071-of-00080.parquet
TEM1,DF_E_3081332,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220869,28,28,test-00028-of-00080.parquet
SEF2,DF_E_4666391,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543805,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_3082394,high_ogg,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FM,-,1,221076,28,28,test-00028-of-00080.parquet
VCC2TM1,DF_E_4842765,mp3m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MM,-,1,579732,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4681232,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546847,71,71,test-00071-of-00080.parquet
TGM1,DF_E_4542301,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518566,67,67,test-00067-of-00080.parquet
LA_0011,DF_E_4512988,low_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,512644,67,67,test-00067-of-00080.parquet
TGF1,DF_E_4728454,high_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,G,1,556509,72,72,test-00072-of-00080.parquet
TEM2,DF_E_2978086,mp3m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FM,E,1,199670,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4724688,high_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,1,555711,72,72,test-00072-of-00080.parquet
LA_0014,DF_E_4700445,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550758,72,72,test-00072-of-00080.parquet
LA_0028,DF_E_2995587,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,203298,26,26,test-00026-of-00080.parquet
LA_0026,DF_E_3074969,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219622,28,28,test-00028-of-00080.parquet
TMM1,DF_E_4663350,low_m4a,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MM,M,1,543197,71,71,test-00071-of-00080.parquet
VCC2SF1,DF_E_4515926,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513259,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4691301,oggm4a,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,F,1,548913,71,71,test-00071-of-00080.parquet
LA_0011,DF_E_4678196,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546243,71,71,test-00071-of-00080.parquet
LA_0005,DF_E_4711081,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552893,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4535306,low_ogg,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,1,517184,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_2975627,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FF,-,1,199174,26,26,test-00026-of-00080.parquet
LA_0046,DF_E_4848935,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580958,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_2976543,high_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,1,199347,26,26,test-00026-of-00080.parquet
LA_0047,DF_E_4846693,mp3m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,580502,75,75,test-00075-of-00080.parquet
LA_0028,DF_E_4723699,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555535,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4717971,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554349,72,72,test-00072-of-00080.parquet
TEM1,DF_E_4522072,low_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,MM,E,1,514452,67,67,test-00067-of-00080.parquet
VCC2TF1,DF_E_4689294,low_m4a,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-,1,548499,71,71,test-00071-of-00080.parquet
TMM1,DF_E_3072864,high_m4a,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,M,1,219214,28,28,test-00028-of-00080.parquet
TEM1,DF_E_4723079,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555417,72,72,test-00072-of-00080.parquet
LA_0031,DF_E_4846867,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580535,75,75,test-00075-of-00080.parquet
LA_0036,DF_E_4528791,oggm4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,515869,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_4676687,nocodec,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MM,-,1,545935,71,71,test-00071-of-00080.parquet
TGF1,DF_E_4512176,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,G,1,512468,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4826211,high_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MM,E,1,576324,75,75,test-00075-of-00080.parquet
LA_0021,DF_E_3062205,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,217017,28,28,test-00028-of-00080.parquet
LA_0033,DF_E_4706815,high_mp3,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,552050,72,72,test-00072-of-00080.parquet
LA_0037,DF_E_3065362,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,217681,28,28,test-00028-of-00080.parquet
VCC2TM1,DF_E_3007660,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205806,26,26,test-00026-of-00080.parquet
TGF1,DF_E_4664960,low_ogg,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,G,1,543524,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4706346,low_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E,1,551961,72,72,test-00072-of-00080.parquet
LA_0029,DF_E_4699070,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550482,71,71,test-00071-of-00080.parquet
LA_0064,DF_E_4715992,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553933,72,72,test-00072-of-00080.parquet
LA_0021,DF_E_3048736,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214196,28,28,test-00028-of-00080.parquet
LA_0048,DF_E_2986371,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201343,26,26,test-00026-of-00080.parquet
TGF1,DF_E_2989198,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,G,1,201918,26,26,test-00026-of-00080.parquet
LA_0016,DF_E_4828753,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576854,75,75,test-00075-of-00080.parquet
TGF1,DF_E_4514623,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,G,1,512996,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4819758,mp3m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MM,E,1,574957,75,75,test-00075-of-00080.parquet
LA_0004,DF_E_4710087,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552711,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4722959,mp3m4a,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,G,1,555393,72,72,test-00072-of-00080.parquet
TFF1,DF_E_4826554,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576401,75,75,test-00075-of-00080.parquet
LA_0018,DF_E_3054860,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215447,28,28,test-00028-of-00080.parquet
VCC2SM4,DF_E_4518164,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513695,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_4717032,high_m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,FM,-,1,554141,72,72,test-00072-of-00080.parquet
LA_0006,DF_E_4722280,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555249,72,72,test-00072-of-00080.parquet
LA_0021,DF_E_4539983,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518122,67,67,test-00067-of-00080.parquet
VCC2SF1,DF_E_2974889,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199023,26,26,test-00026-of-00080.parquet
LA_0022,DF_E_2990006,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202087,26,26,test-00026-of-00080.parquet
TMM1,DF_E_4833739,oggm4a,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,M,1,577904,75,75,test-00075-of-00080.parquet
LA_0023,DF_E_4814762,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,573949,75,75,test-00075-of-00080.parquet
LA_0043,DF_E_4697646,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550192,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_4523447,high_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MM,-,1,514748,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4846279,high_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E,1,580428,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_3000557,nocodec,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MM,-,1,204363,26,26,test-00026-of-00080.parquet
VCC2SF1,DF_E_4723765,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555551,72,72,test-00072-of-00080.parquet
LA_0001,DF_E_4715990,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,553931,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4830101,high_mp3,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MM,-,1,577152,75,75,test-00075-of-00080.parquet
TMM1,DF_E_4713931,high_mp3,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MM,M,1,553502,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4676186,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,1,545835,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_2987643,high_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-,1,201617,26,26,test-00026-of-00080.parquet
TEM2,DF_E_3063041,low_m4a,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FM,E,1,217179,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4513813,mp3m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FF,-,1,512811,67,67,test-00067-of-00080.parquet
TGM1,DF_E_4514155,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512884,67,67,test-00067-of-00080.parquet
LA_0036,DF_E_4518145,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513691,67,67,test-00067-of-00080.parquet
LA_0013,DF_E_4672960,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545145,71,71,test-00071-of-00080.parquet
LA_0002,DF_E_4712895,high_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,553286,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4543838,low_ogg,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MF,-,1,518890,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4546539,low_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MM,F,1,519410,67,67,test-00067-of-00080.parquet
LA_0043,DF_E_4736567,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,558104,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_2980032,mp3m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-,1,200070,26,26,test-00026-of-00080.parquet
LA_0011,DF_E_3005341,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205320,26,26,test-00026-of-00080.parquet
LA_0020,DF_E_4847583,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580684,75,75,test-00075-of-00080.parquet
TGF1,DF_E_4710558,low_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FF,G,1,552792,72,72,test-00072-of-00080.parquet
TMF1,DF_E_4539157,oggm4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,M,1,517967,67,67,test-00067-of-00080.parquet
SEF1,DF_E_4839975,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579165,75,75,test-00075-of-00080.parquet
LA_0005,DF_E_4722030,high_mp3,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,555188,72,72,test-00072-of-00080.parquet
LA_0011,DF_E_2997202,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203674,26,26,test-00026-of-00080.parquet
LA_0013,DF_E_3065023,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,217618,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4515241,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513120,67,67,test-00067-of-00080.parquet
LA_0030,DF_E_4531114,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516301,67,67,test-00067-of-00080.parquet
LA_0026,DF_E_3048586,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214170,28,28,test-00028-of-00080.parquet
LA_0014,DF_E_4689670,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548572,71,71,test-00071-of-00080.parquet
VCC2SM4,DF_E_4689244,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548486,71,71,test-00071-of-00080.parquet
TEM1,DF_E_4839394,high_mp3,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E,1,579058,75,75,test-00075-of-00080.parquet
TFM1,DF_E_4681222,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546846,71,71,test-00071-of-00080.parquet
LA_0013,DF_E_4539994,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518125,67,67,test-00067-of-00080.parquet
LA_0049,DF_E_4847130,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580590,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_4695008,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549661,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4528164,high_ogg,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FF,E,1,515742,67,67,test-00067-of-00080.parquet
LA_0010,DF_E_4533556,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516823,67,67,test-00067-of-00080.parquet
VCC2SF1,DF_E_2988830,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201847,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_4736885,low_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-,1,558171,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4521096,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514270,67,67,test-00067-of-00080.parquet
TGF1,DF_E_3070229,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,G,1,218716,28,28,test-00028-of-00080.parquet
