speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13
LA_0007,DF_E_2155083,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2044502,high_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-
VCC2SF2,DF_E_3409538,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2077200,low_ogg,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,F
TMM1,DF_E_2813393,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M
VCC2TF2,DF_E_3885893,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0055,DF_E_2630011,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4933676,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3614397,high_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-
TGF1,DF_E_2766817,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2408767,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2231402,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_2421797,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0011,DF_E_4294299,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0011,DF_E_2376692,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2201641,high_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FM,G
TEF1,DF_E_2360618,high_mp3,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MF,E
VCC2TM2,DF_E_4556650,low_m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-
VCC2TF2,DF_E_3964672,high_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FF,-
TFF1,DF_E_3023426,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,F
VCC2TM1,DF_E_4932169,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3067445,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0035,DF_E_3213194,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2140281,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FM,-
LA_0030,DF_E_3778234,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2SM2,DF_E_3220534,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_4051508,high_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGM1,DF_E_3890333,low_ogg,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,G
TFM1,DF_E_2998828,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_2780504,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2771596,low_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FF,E
LA_0014,DF_E_2517207,oggm4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_4532329,high_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,G
TEF1,DF_E_2917516,oggm4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FF,E
TEF2,DF_E_4350658,low_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E
LA_0023,DF_E_4899097,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4124575,high_ogg,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,FM,E
VCC2TF2,DF_E_4457632,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3020379,low_m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MF,-
TMM1,DF_E_4143005,high_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FM,M
TEF2,DF_E_4476889,low_mp3,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E
LA_0044,DF_E_4687057,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2553850,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4818864,oggm4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-
VCC2TF1,DF_E_4901586,high_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-
LA_0044,DF_E_4200027,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2199541,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_4754724,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_2657384,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0016,DF_E_4192130,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_4252501,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_3384162,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4524723,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-
LA_0007,DF_E_3865656,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4815002,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2326177,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-
LA_0025,DF_E_2780150,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3551710,low_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FM,-
TEM2,DF_E_3145736,nocodec,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MM,E
LA_0005,DF_E_3327494,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_4588864,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FM,-
LA_0018,DF_E_2628770,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0049,DF_E_4228483,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4114488,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_3737556,high_ogg,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M
VCC2TM1,DF_E_2677727,high_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MM,-
VCC2SF4,DF_E_2106461,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0027,DF_E_4472185,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_3975600,high_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FF,E
VCC2TF1,DF_E_3980395,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_4437534,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2767325,oggm4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-
VCC2SM2,DF_E_3420796,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2117133,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2133607,low_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G
VCC2TF2,DF_E_4411538,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2439602,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3710686,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MM,F
LA_0013,DF_E_4658266,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4028073,low_mp3,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E
LA_0045,DF_E_2273066,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_4508465,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-
TEF1,DF_E_4265502,low_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,FF,E
VCC2TM2,DF_E_3945780,nocodec,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-
TEM2,DF_E_3704635,low_ogg,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MM,E
TFM1,DF_E_2659416,high_mp3,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,F
VCC2TF1,DF_E_3564727,low_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-
TMF1,DF_E_4281715,nocodec,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,M
VCC2TF2,DF_E_4754465,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_4669278,nocodec,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MM,G
LA_0021,DF_E_3855627,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0031,DF_E_2811632,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_3920519,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0017,DF_E_3289815,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_3951200,low_m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-
TEM1,DF_E_4732479,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF3,DF_E_2986153,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2025402,low_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F
SEF1,DF_E_2680875,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0024,DF_E_2072387,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3185053,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2528351,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_4062985,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_3973025,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3849767,high_mp3,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MF,-
LA_0011,DF_E_3029471,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0048,DF_E_2763929,high_m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
SEF2,DF_E_3507193,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_4592636,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4324721,nocodec,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E
LA_0020,DF_E_3318826,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2624888,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0017,DF_E_2821277,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_3846432,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2825657,nocodec,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FF,G
TEM2,DF_E_2954756,high_ogg,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MM,E
LA_0014,DF_E_3464108,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_4776060,high_m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FM,-
LA_0003,DF_E_3673488,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2448348,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4330257,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_3912988,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2215768,low_m4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E
VCC2TF1,DF_E_2258394,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MF,-
LA_0064,DF_E_4830396,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3820563,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2209271,nocodec,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MF,M
LA_0031,DF_E_4718373,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_3396675,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4616907,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_2951968,high_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E
TEM2,DF_E_4069259,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FM,E
LA_0007,DF_E_4960350,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3438854,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4012583,nocodec,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E
LA_0015,DF_E_3393063,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4726016,nocodec,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MF,-
SEF2,DF_E_3769081,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2792536,low_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,F
TGF1,DF_E_4073167,nocodec,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,G
TFF1,DF_E_3961023,high_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,F
TFM1,DF_E_4737228,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_3010712,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_3493682,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3695947,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_3937759,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3792210,low_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-
VCC2TF2,DF_E_2013884,mp3m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MF,-
TEM2,DF_E_3209901,high_ogg,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E
VCC2TF2,DF_E_3778485,low_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FF,-
TEM1,DF_E_2825619,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E
TEF1,DF_E_3695840,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2593454,nocodec,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MF,-
LA_0026,DF_E_2687742,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2444799,low_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MM,G
TMF1,DF_E_3929652,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF3,DF_E_3214405,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_3175158,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,F
TGF1,DF_E_2058892,low_m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,G
LA_0001,DF_E_4855900,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_4299095,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0045,DF_E_4212896,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3690476,low_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-
TMM1,DF_E_2187493,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_3979073,low_m4a,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MM,E
LA_0044,DF_E_4751163,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4961857,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0027,DF_E_2035319,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2056960,high_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E
TGF1,DF_E_3720006,oggm4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MF,G
TFF1,DF_E_2971558,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_3051209,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4285563,nocodec,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FF,-
TEM2,DF_E_4750848,oggm4a,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,FM,E
VCC2SM2,DF_E_2304337,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2043016,high_m4a,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MF,E
TFF1,DF_E_2283717,high_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,F
VCC2TM2,DF_E_3996615,high_m4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-
TGF1,DF_E_3056696,nocodec,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,G
VCC2TF2,DF_E_2291056,low_m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-
VCC2TM2,DF_E_2254851,low_mp3,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-
LA_0037,DF_E_2995889,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0016,DF_E_3359654,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_4039436,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4318895,high_mp3,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E
TMF1,DF_E_2315200,low_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,M
TEM1,DF_E_3447061,oggm4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,FM,E
VCC2TM1,DF_E_4505046,low_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-
VCC2TF2,DF_E_3252999,low_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FF,-
SEM2,DF_E_2775342,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4688486,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_3725697,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4008349,oggm4a,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MM,M
LA_0046,DF_E_4416742,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2806117,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_2062883,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3957832,oggm4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FM,-
TMM1,DF_E_3650540,low_mp3,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,M
TFF1,DF_E_2475551,low_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,F
LA_0018,DF_E_2589757,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
TGM1,DF_E_3173703,nocodec,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,G
VCC2SM4,DF_E_2128142,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_4731436,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_3933764,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4420595,low_m4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E
VCC2SF1,DF_E_2544753,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2588422,high_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-
VCC2TF2,DF_E_4046867,mp3m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-
VCC2TF1,DF_E_3763898,low_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MF,-
TGM1,DF_E_2810778,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_4062479,high_mp3,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,F
VCC2TF2,DF_E_4754180,high_m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-
TEF1,DF_E_3799380,nocodec,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MF,E
TMM1,DF_E_4111425,oggm4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M
TEF2,DF_E_2149623,nocodec,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MF,E
VCC2SF1,DF_E_3429377,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_4548052,oggm4a,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FF,G
TFF1,DF_E_4415134,high_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F
LA_0034,DF_E_2388808,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3954263,high_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,F
LA_0039,DF_E_2736942,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2076810,mp3m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,M
TEF1,DF_E_3749536,low_m4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,MF,E
TFF1,DF_E_4108287,mp3m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FF,F
LA_0026,DF_E_4667972,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0036,DF_E_3014434,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_4252212,oggm4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MM,G
VCC2TM1,DF_E_4289320,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_4460685,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
